cluster_id,text
10,cattle_record: Cattle_ID=CATTLE_038684; Breed=Boran; Region=Africa; Country=AR; Climate_Zone=Mediterranean; Management_System=Pastoral; Age_Months=38; Weight_kg=472.3; Parity=3; Lactation_Stage=Mid; Days_in_Milk=342; Feed_Type=Concentrates; Feed_Quantity_kg=10.4; Water_Intake_L=20.0; Walking_Distance_km=4.73; Grazing_Duration_hrs=7.1; Rumination_Time_hrs=4.5; Resting_Hours=11.0; Body_Temperature_C=38.7; Heart_Rate_bpm=75.0; Respiratory_Rate=21.0; Ambient_Temperature_C=2.7; Humidity_percent=72.5; Season=Spring; Housing_Score=0.7; Milk_Yield_L=5.94; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.39; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-07-07; Farm_ID=FARM_0740; Disease_Status=Healthy
1,cattle_record: Cattle_ID=CATTLE_229245; Breed=Normande; Region=Europe_NA; Country=BD; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=68; Weight_kg=520.4; Parity=6; Lactation_Stage=Late; Days_in_Milk=261; Feed_Type=Green_Fodder; Feed_Quantity_kg=21.5; Water_Intake_L=50.2; Walking_Distance_km=6.53; Grazing_Duration_hrs=7.0; Rumination_Time_hrs=8.7; Resting_Hours=7.1; Body_Temperature_C=38.3; Heart_Rate_bpm=60.0; Respiratory_Rate=27.0; Ambient_Temperature_C=28.9; Humidity_percent=88.0; Season=Summer; Housing_Score=0.4; Milk_Yield_L=11.05; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=9.38; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-10-12; Farm_ID=FARM_0664; Disease_Status=Healthy
5,cattle_record: Cattle_ID=CATTLE_053707; Breed=Deoni; Region=South_America; Country=UK; Climate_Zone=Mediterranean; Management_System=Semi_Intensive; Age_Months=143; Weight_kg=413.3; Parity=4; Lactation_Stage=Mid; Days_in_Milk=233; Feed_Type=Pasture_Grass; Feed_Quantity_kg=9.0; Water_Intake_L=65.4; Walking_Distance_km=2.38; Grazing_Duration_hrs=5.9; Rumination_Time_hrs=9.7; Resting_Hours=12.7; Body_Temperature_C=38.2; Heart_Rate_bpm=89.0; Respiratory_Rate=24.0; Ambient_Temperature_C=44.3; Humidity_percent=32.4; Season=Spring; Housing_Score=0.95; Milk_Yield_L=2.76; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=3.47; Body_Condition_Score=2.5; Milking_Interval_hrs=12; Date=2024-12-29; Farm_ID=FARM_0712; Disease_Status=Laminitis
0,cattle_record: Cattle_ID=CATTLE_083564; Breed=Holstein_Zebu_Cross; Region=Oceania; Country=FR; Climate_Zone=Tropical; Management_System=Mixed; Age_Months=100; Weight_kg=651.3; Parity=2; Lactation_Stage=Early; Days_in_Milk=341; Feed_Type=Green_Fodder; Feed_Quantity_kg=12.1; Water_Intake_L=98.6; Walking_Distance_km=5.23; Grazing_Duration_hrs=1.0; Rumination_Time_hrs=7.6; Resting_Hours=10.1; Body_Temperature_C=39.7; Heart_Rate_bpm=81.0; Respiratory_Rate=27.0; Ambient_Temperature_C=42.7; Humidity_percent=18.6; Season=Monsoon; Housing_Score=0.89; Milk_Yield_L=8.07; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=8.96; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2024-07-06; Farm_ID=FARM_0642; Disease_Status=Blue_Tongue
10,cattle_record: Cattle_ID=CATTLE_014912; Breed=Tipo_Carora; Region=Africa; Country=AR; Climate_Zone=Tropical; Management_System=Pastoral; Age_Months=45; Weight_kg=731.0; Parity=5; Lactation_Stage=Mid; Days_in_Milk=144; Feed_Type=Hay; Feed_Quantity_kg=11.6; Water_Intake_L=75.4; Walking_Distance_km=4.63; Grazing_Duration_hrs=3.7; Rumination_Time_hrs=5.7; Resting_Hours=8.0; Body_Temperature_C=38.1; Heart_Rate_bpm=62.0; Respiratory_Rate=31.0; Ambient_Temperature_C=10.3; Humidity_percent=27.1; Season=Autumn; Housing_Score=0.86; Milk_Yield_L=13.9; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=13.25; Body_Condition_Score=2.5; Milking_Interval_hrs=24; Date=2024-12-09; Farm_ID=FARM_0968; Disease_Status=Healthy
11,cattle_record: Cattle_ID=CATTLE_045256; Breed=Ayrshire; Region=Africa; Country=CA; Climate_Zone=Subtropical; Management_System=Intensive; Age_Months=27; Weight_kg=705.9; Parity=5; Lactation_Stage=Mid; Days_in_Milk=25; Feed_Type=Hay; Feed_Quantity_kg=15.4; Water_Intake_L=65.6; Walking_Distance_km=4.37; Grazing_Duration_hrs=12.1; Rumination_Time_hrs=6.6; Resting_Hours=10.4; Body_Temperature_C=39.0; Heart_Rate_bpm=70.0; Respiratory_Rate=23.0; Ambient_Temperature_C=31.7; Humidity_percent=35.4; Season=Winter; Housing_Score=0.58; Milk_Yield_L=11.11; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=11.47; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-08-26; Farm_ID=FARM_0452; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_142990; Breed=Kenana; Region=South_Asia; Country=NZ; Climate_Zone=Subtropical; Management_System=Semi_Intensive; Age_Months=24; Weight_kg=622.1; Parity=2; Lactation_Stage=Early; Days_in_Milk=243; Feed_Type=Silage; Feed_Quantity_kg=11.6; Water_Intake_L=37.0; Walking_Distance_km=3.13; Grazing_Duration_hrs=9.8; Rumination_Time_hrs=6.4; Resting_Hours=5.5; Body_Temperature_C=38.6; Heart_Rate_bpm=63.0; Respiratory_Rate=19.0; Ambient_Temperature_C=35.9; Humidity_percent=56.0; Season=Monsoon; Housing_Score=0.57; Milk_Yield_L=3.36; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=3.95; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2023-01-23; Farm_ID=FARM_0916; Disease_Status=Healthy
11,cattle_record: Cattle_ID=CATTLE_160849; Breed=Australian_Friesian_Sahiwal; Region=Europe_NA; Country=CA; Climate_Zone=Continental; Management_System=Semi_Intensive; Age_Months=41; Weight_kg=343.6; Parity=6; Lactation_Stage=Early; Days_in_Milk=254; Feed_Type=Silage; Feed_Quantity_kg=11.0; Water_Intake_L=68.9; Walking_Distance_km=2.63; Grazing_Duration_hrs=5.6; Rumination_Time_hrs=10.9; Resting_Hours=10.0; Body_Temperature_C=37.8; Heart_Rate_bpm=59.0; Respiratory_Rate=18.0; Ambient_Temperature_C=18.1; Humidity_percent=71.0; Season=Autumn; Housing_Score=0.95; Milk_Yield_L=17.23; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.32; Body_Condition_Score=3.5; Milking_Interval_hrs=24; Date=2024-03-22; Farm_ID=FARM_0574; Disease_Status=Healthy
7,cattle_record: Cattle_ID=CATTLE_132179; Breed=Tharparkar; Region=Africa; Country=UK; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=105; Weight_kg=476.3; Parity=4; Lactation_Stage=Mid; Days_in_Milk=236; Feed_Type=Pasture_Grass; Feed_Quantity_kg=6.2; Water_Intake_L=88.2; Walking_Distance_km=2.05; Grazing_Duration_hrs=1.3; Rumination_Time_hrs=10.1; Resting_Hours=16.6; Body_Temperature_C=38.8; Heart_Rate_bpm=67.0; Respiratory_Rate=20.0; Ambient_Temperature_C=18.7; Humidity_percent=40.0; Season=Autumn; Housing_Score=0.44; Milk_Yield_L=6.29; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=7.27; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-11-18; Farm_ID=FARM_0405; Disease_Status=Healthy
17,cattle_record: Cattle_ID=CATTLE_013754; Breed=NDama; Region=Europe_NA; Country=US; Climate_Zone=Arid; Management_System=Extensive; Age_Months=78; Weight_kg=518.9; Parity=5; Lactation_Stage=Early; Days_in_Milk=343; Feed_Type=Silage; Feed_Quantity_kg=14.6; Water_Intake_L=79.8; Walking_Distance_km=3.4; Grazing_Duration_hrs=5.6; Rumination_Time_hrs=9.0; Resting_Hours=5.8; Body_Temperature_C=38.5; Heart_Rate_bpm=78.0; Respiratory_Rate=28.0; Ambient_Temperature_C=29.9; Humidity_percent=48.7; Season=Winter; Housing_Score=0.92; Milk_Yield_L=4.38; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.84; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2024-03-24; Farm_ID=FARM_0725; Disease_Status=Healthy
6,cattle_record: Cattle_ID=CATTLE_136964; Breed=Norwegian_Red; Region=Europe_NA; Country=KE; Climate_Zone=Tropical; Management_System=Semi_Intensive; Age_Months=143; Weight_kg=732.1; Parity=5; Lactation_Stage=Early; Days_in_Milk=138; Feed_Type=Pasture_Grass; Feed_Quantity_kg=11.7; Water_Intake_L=39.7; Walking_Distance_km=2.9; Grazing_Duration_hrs=10.3; Rumination_Time_hrs=8.6; Resting_Hours=8.8; Body_Temperature_C=39.0; Heart_Rate_bpm=51.0; Respiratory_Rate=28.0; Ambient_Temperature_C=10.8; Humidity_percent=38.8; Season=Summer; Housing_Score=0.32; Milk_Yield_L=25.02; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=26.33; Body_Condition_Score=3.0; Milking_Interval_hrs=24; Date=2022-01-08; Farm_ID=FARM_0271; Disease_Status=Healthy
10,cattle_record: Cattle_ID=CATTLE_167026; Breed=Jersey; Region=Africa; Country=AR; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=29; Weight_kg=284.7; Parity=2; Lactation_Stage=Early; Days_in_Milk=63; Feed_Type=Concentrates; Feed_Quantity_kg=10.5; Water_Intake_L=88.6; Walking_Distance_km=3.48; Grazing_Duration_hrs=10.8; Rumination_Time_hrs=7.8; Resting_Hours=5.9; Body_Temperature_C=39.1; Heart_Rate_bpm=74.0; Respiratory_Rate=23.0; Ambient_Temperature_C=17.8; Humidity_percent=72.3; Season=Winter; Housing_Score=0.35; Milk_Yield_L=4.3; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=2.66; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-10-29; Farm_ID=FARM_0609; Disease_Status=Malignant_Catarrhal_Fever
9,cattle_record: Cattle_ID=CATTLE_036750; Breed=Jersey; Region=South_Asia; Country=DE; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=97; Weight_kg=335.8; Parity=3; Lactation_Stage=Mid; Days_in_Milk=90; Feed_Type=Pasture_Grass; Feed_Quantity_kg=4.6; Water_Intake_L=52.1; Walking_Distance_km=2.09; Grazing_Duration_hrs=1.8; Rumination_Time_hrs=8.0; Resting_Hours=10.2; Body_Temperature_C=38.7; Heart_Rate_bpm=62.0; Respiratory_Rate=26.0; Ambient_Temperature_C=19.1; Humidity_percent=66.6; Season=Summer; Housing_Score=0.4; Milk_Yield_L=13.96; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=12.62; Body_Condition_Score=4.5; Milking_Interval_hrs=12; Date=2024-05-01; Farm_ID=FARM_0729; Disease_Status=Healthy
9,cattle_record: Cattle_ID=CATTLE_118830; Breed=Tipo_Carora; Region=Oceania; Country=DE; Climate_Zone=Arid; Management_System=Pastoral; Age_Months=122; Weight_kg=301.4; Parity=4; Lactation_Stage=Early; Days_in_Milk=221; Feed_Type=Green_Fodder; Feed_Quantity_kg=18.3; Water_Intake_L=63.5; Walking_Distance_km=8.49; Grazing_Duration_hrs=4.6; Rumination_Time_hrs=4.9; Resting_Hours=6.2; Body_Temperature_C=38.4; Heart_Rate_bpm=73.0; Respiratory_Rate=39.0; Ambient_Temperature_C=16.4; Humidity_percent=61.2; Season=Spring; Housing_Score=0.46; Milk_Yield_L=6.14; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.63; Body_Condition_Score=4.0; Milking_Interval_hrs=12; Date=2023-10-25; Farm_ID=FARM_0065; Disease_Status=Hardware_Disease
11,cattle_record: Cattle_ID=CATTLE_214228; Breed=Ongole; Region=South_America; Country=CA; Climate_Zone=Continental; Management_System=Extensive; Age_Months=136; Weight_kg=250.1; Parity=5; Lactation_Stage=Mid; Days_in_Milk=294; Feed_Type=Pasture_Grass; Feed_Quantity_kg=19.1; Water_Intake_L=76.3; Walking_Distance_km=3.22; Grazing_Duration_hrs=4.9; Rumination_Time_hrs=4.5; Resting_Hours=9.6; Body_Temperature_C=38.8; Heart_Rate_bpm=63.0; Respiratory_Rate=37.0; Ambient_Temperature_C=7.7; Humidity_percent=55.4; Season=Monsoon; Housing_Score=0.39; Milk_Yield_L=6.24; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=5.87; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2022-01-25; Farm_ID=FARM_0993; Disease_Status=Healthy
10,cattle_record: Cattle_ID=CATTLE_243544; Breed=Deoni; Region=Africa; Country=AR; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=90; Weight_kg=557.2; Parity=6; Lactation_Stage=Mid; Days_in_Milk=34; Feed_Type=Concentrates; Feed_Quantity_kg=15.5; Water_Intake_L=81.1; Walking_Distance_km=1.66; Grazing_Duration_hrs=4.7; Rumination_Time_hrs=8.6; Resting_Hours=5.4; Body_Temperature_C=38.6; Heart_Rate_bpm=80.0; Respiratory_Rate=27.0; Ambient_Temperature_C=9.2; Humidity_percent=22.7; Season=Autumn; Housing_Score=0.53; Milk_Yield_L=2.7; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=2.45; Body_Condition_Score=4.0; Milking_Interval_hrs=6; Date=2022-09-16; Farm_ID=FARM_0108; Disease_Status=Healthy
9,cattle_record: Cattle_ID=CATTLE_118101; Breed=Simmental; Region=South_America; Country=DE; Climate_Zone=Continental; Management_System=Mixed; Age_Months=105; Weight_kg=668.4; Parity=1; Lactation_Stage=Late; Days_in_Milk=320; Feed_Type=Mixed_Feed; Feed_Quantity_kg=13.3; Water_Intake_L=56.9; Walking_Distance_km=3.2; Grazing_Duration_hrs=7.4; Rumination_Time_hrs=8.2; Resting_Hours=8.1; Body_Temperature_C=38.5; Heart_Rate_bpm=58.0; Respiratory_Rate=22.0; Ambient_Temperature_C=37.8; Humidity_percent=68.6; Season=Summer; Housing_Score=0.44; Milk_Yield_L=11.95; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=11.86; Body_Condition_Score=3.0; Milking_Interval_hrs=8; Date=2024-06-22; Farm_ID=FARM_0513; Disease_Status=Healthy
5,cattle_record: Cattle_ID=CATTLE_236521; Breed=Gir; Region=Africa; Country=UK; Climate_Zone=Mediterranean; Management_System=Mixed; Age_Months=29; Weight_kg=279.4; Parity=4; Lactation_Stage=Early; Days_in_Milk=227; Feed_Type=Dry_Fodder; Feed_Quantity_kg=12.4; Water_Intake_L=74.1; Walking_Distance_km=7.39; Grazing_Duration_hrs=2.7; Rumination_Time_hrs=10.3; Resting_Hours=15.3; Body_Temperature_C=38.6; Heart_Rate_bpm=62.0; Respiratory_Rate=34.0; Ambient_Temperature_C=18.5; Humidity_percent=60.1; Season=Winter; Housing_Score=0.64; Milk_Yield_L=1.98; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=2.13; Body_Condition_Score=4.5; Milking_Interval_hrs=24; Date=2023-10-03; Farm_ID=FARM_0440; Disease_Status=Retained_Placenta
6,cattle_record: Cattle_ID=CATTLE_103616; Breed=Red_Poll_Africa; Region=Oceania; Country=KE; Climate_Zone=Subtropical; Management_System=Pastoral; Age_Months=30; Weight_kg=335.4; Parity=6; Lactation_Stage=Early; Days_in_Milk=67; Feed_Type=Crop_Residues; Feed_Quantity_kg=10.3; Water_Intake_L=55.3; Walking_Distance_km=4.23; Grazing_Duration_hrs=8.8; Rumination_Time_hrs=9.7; Resting_Hours=11.5; Body_Temperature_C=37.6; Heart_Rate_bpm=61.0; Respiratory_Rate=27.0; Ambient_Temperature_C=25.0; Humidity_percent=50.4; Season=Winter; Housing_Score=0.95; Milk_Yield_L=0.7; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=0.28; Body_Condition_Score=2.0; Milking_Interval_hrs=12; Date=2023-04-17; Farm_ID=FARM_0130; Disease_Status=Healthy
8,cattle_record: Cattle_ID=CATTLE_227780; Breed=Zebu_Cross_Brazil; Region=South_Asia; Country=NZ; Climate_Zone=Mediterranean; Management_System=Extensive; Age_Months=84; Weight_kg=742.8; Parity=2; Lactation_Stage=Mid; Days_in_Milk=269; Feed_Type=Concentrates; Feed_Quantity_kg=13.0; Water_Intake_L=72.8; Walking_Distance_km=3.06; Grazing_Duration_hrs=5.1; Rumination_Time_hrs=10.3; Resting_Hours=11.8; Body_Temperature_C=38.1; Heart_Rate_bpm=81.0; Respiratory_Rate=24.0; Ambient_Temperature_C=-3.4; Humidity_percent=85.1; Season=Monsoon; Housing_Score=0.37; Milk_Yield_L=2.05; FMD_Vaccine=0; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=1.7; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-02-19; Farm_ID=FARM_0047; Disease_Status=Displaced_Abomasum
5,cattle_record: Cattle_ID=CATTLE_079880; Breed=Guernsey; Region=South_America; Country=UK; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=129; Weight_kg=461.7; Parity=1; Lactation_Stage=Early; Days_in_Milk=361; Feed_Type=Pasture_Grass; Feed_Quantity_kg=5.7; Water_Intake_L=57.8; Walking_Distance_km=4.65; Grazing_Duration_hrs=9.4; Rumination_Time_hrs=8.5; Resting_Hours=13.2; Body_Temperature_C=40.5; Heart_Rate_bpm=67.0; Respiratory_Rate=16.0; Ambient_Temperature_C=25.4; Humidity_percent=48.8; Season=Winter; Housing_Score=0.67; Milk_Yield_L=3.85; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=4.39; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-07-02; Farm_ID=FARM_0975; Disease_Status=Haemorrhagic_Septicemia
10,cattle_record: Cattle_ID=CATTLE_178650; Breed=Ayrshire; Region=Europe_NA; Country=AR; Climate_Zone=Arid; Management_System=Semi_Intensive; Age_Months=140; Weight_kg=312.9; Parity=3; Lactation_Stage=Early; Days_in_Milk=23; Feed_Type=Hay; Feed_Quantity_kg=10.1; Water_Intake_L=29.1; Walking_Distance_km=7.56; Grazing_Duration_hrs=7.0; Rumination_Time_hrs=7.9; Resting_Hours=9.7; Body_Temperature_C=37.4; Heart_Rate_bpm=55.0; Respiratory_Rate=26.0; Ambient_Temperature_C=45.0; Humidity_percent=56.1; Season=Summer; Housing_Score=0.93; Milk_Yield_L=16.39; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=16.21; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2023-07-07; Farm_ID=FARM_0223; Disease_Status=Healthy
18,cattle_record: Cattle_ID=CATTLE_166583; Breed=Exotic_Local_Cross; Region=South_Asia; Country=FR; Climate_Zone=Temperate; Management_System=Pastoral; Age_Months=46; Weight_kg=479.5; Parity=5; Lactation_Stage=Late; Days_in_Milk=207; Feed_Type=Green_Fodder; Feed_Quantity_kg=12.7; Water_Intake_L=91.7; Walking_Distance_km=1.26; Grazing_Duration_hrs=10.2; Rumination_Time_hrs=10.7; Resting_Hours=5.0; Body_Temperature_C=38.5; Heart_Rate_bpm=80.0; Respiratory_Rate=24.0; Ambient_Temperature_C=32.8; Humidity_percent=69.9; Season=Winter; Housing_Score=0.32; Milk_Yield_L=13.25; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=0; Previous_Week_Avg_Yield=15.5; Body_Condition_Score=5.0; Milking_Interval_hrs=12; Date=2023-08-01; Farm_ID=FARM_0630; Disease_Status=Healthy
16,cattle_record: Cattle_ID=CATTLE_066330; Breed=Zebu_Cross_Brazil; Region=Oceania; Country=IN; Climate_Zone=Temperate; Management_System=Pastoral; Age_Months=103; Weight_kg=391.0; Parity=4; Lactation_Stage=Mid; Days_in_Milk=167; Feed_Type=Mixed_Feed; Feed_Quantity_kg=5.4; Water_Intake_L=46.1; Walking_Distance_km=4.35; Grazing_Duration_hrs=3.0; Rumination_Time_hrs=5.8; Resting_Hours=10.4; Body_Temperature_C=38.6; Heart_Rate_bpm=61.0; Respiratory_Rate=34.0; Ambient_Temperature_C=27.7; Humidity_percent=75.1; Season=Winter; Housing_Score=0.95; Milk_Yield_L=13.12; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=0; BQ_Vaccine=1; Anthrax_Vaccine=0; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=11.08; Body_Condition_Score=3.5; Milking_Interval_hrs=8; Date=2024-11-18; Farm_ID=FARM_0291; Disease_Status=Healthy
3,cattle_record: Cattle_ID=CATTLE_027368; Breed=Norwegian_Red; Region=Oceania; Country=CN; Climate_Zone=Tropical; Management_System=Intensive; Age_Months=53; Weight_kg=688.8; Parity=2; Lactation_Stage=Late; Days_in_Milk=302; Feed_Type=Dry_Fodder; Feed_Quantity_kg=12.9; Water_Intake_L=68.3; Walking_Distance_km=3.78; Grazing_Duration_hrs=4.3; Rumination_Time_hrs=9.0; Resting_Hours=8.6; Body_Temperature_C=37.0; Heart_Rate_bpm=84.0; Respiratory_Rate=23.0; Ambient_Temperature_C=28.6; Humidity_percent=51.3; Season=Summer; Housing_Score=0.35; Milk_Yield_L=7.24; FMD_Vaccine=1; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=1; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=1; Rabies_Vaccine=0; Previous_Week_Avg_Yield=6.93; Body_Condition_Score=3.5; Milking_Interval_hrs=24; Date=2022-09-07; Farm_ID=FARM_0574; Disease_Status=Healthy
19,cattle_record: Cattle_ID=CATTLE_216132; Breed=Kankrej; Region=Africa; Country=ET; Climate_Zone=Continental; Management_System=Extensive; Age_Months=71; Weight_kg=286.8; Parity=4; Lactation_Stage=Late; Days_in_Milk=296; Feed_Type=Silage; Feed_Quantity_kg=12.8; Water_Intake_L=71.6; Walking_Distance_km=4.23; Grazing_Duration_hrs=6.1; Rumination_Time_hrs=8.3; Resting_Hours=7.5; Body_Temperature_C=38.3; Heart_Rate_bpm=92.0; Respiratory_Rate=22.0; Ambient_Temperature_C=13.6; Humidity_percent=64.0; Season=Winter; Housing_Score=0.89; Milk_Yield_L=5.48; FMD_Vaccine=1; Brucellosis_Vaccine=0; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=1; IBR_Vaccine=1; BVD_Vaccine=0; Rabies_Vaccine=1; Previous_Week_Avg_Yield=6.35; Body_Condition_Score=3.0; Milking_Interval_hrs=12; Date=2023-10-08; Farm_ID=FARM_0751; Disease_Status=Healthy
9,cattle_record: Cattle_ID=CATTLE_182707; Breed=Normande; Region=South_America; Country=DE; Climate_Zone=Subtropical; Management_System=Extensive; Age_Months=58; Weight_kg=735.2; Parity=2; Lactation_Stage=Late; Days_in_Milk=180; Feed_Type=Crop_Residues; Feed_Quantity_kg=13.7; Water_Intake_L=93.8; Walking_Distance_km=4.76; Grazing_Duration_hrs=2.1; Rumination_Time_hrs=8.5; Resting_Hours=6.6; Body_Temperature_C=39.1; Heart_Rate_bpm=60.0; Respiratory_Rate=23.0; Ambient_Temperature_C=15.3; Humidity_percent=77.3; Season=Winter; Housing_Score=0.7; Milk_Yield_L=14.33; FMD_Vaccine=0; Brucellosis_Vaccine=1; HS_Vaccine=1; BQ_Vaccine=0; Anthrax_Vaccine=0; IBR_Vaccine=0; BVD_Vaccine=1; Rabies_Vaccine=1; Previous_Week_Avg_Yield=16.73; Body_Condition_Score=3.5; Milking_Interval_hrs=12; Date=2022-07-10; Farm_ID=FARM_0112; Disease_Status=Healthy
